,x,f3(x)
695,195.6956956956958,-0.5149032902408011
696,196.6966966966968,-0.4032863224839711
697,197.69769769769778,-0.2852965660740415
698,198.69869869869876,-0.16279851216508825
699,199.69969969969975,-0.03772789267871351
700,200.70070070070074,0.08793890841106597
701,201.70170170170172,0.21221608618251012
702,202.7027027027027,0.33313979474205735
703,203.7037037037038,0.44879918020047244
704,204.7047047047048,0.5573665762616496
705,205.70570570570578,0.6571263852691962
706,206.70670670670677,0.7465021883280571
707,207.70770770770775,0.8240816561033673
708,208.70870870870874,0.888638866652357
709,209.70970970970973,0.9391536776197678
710,210.71071071071083,0.9748278466745377
711,211.7117117117118,0.9950976454502674
712,212.7127127127128,0.9996427676622296
713,213.7137137137138,0.9883913906334716
714,214.71471471471477,0.961521310247124
715,215.71571571571576,0.9194571313902042
716,216.71671671671675,0.862863558285929
717,217.71771771771773,0.7926348907416838
718,218.71871871871883,0.7098808922944191
719,219.71971971971982,0.6159092535671711
720,220.7207207207208,0.5122049279531071
721,221.7217217217218,0.40040666616779524
722,222.72272272272278,0.28228112047396503
723,223.72372372372377,0.15969492778754504
724,224.72472472472475,0.034585212811815334
725,225.72572572572574,-0.09107102268664033
726,226.72672672672684,-0.21528814074510474
727,227.72772772772782,-0.3361032445422276
728,228.7287287287288,-0.4516071963769038
729,229.7297297297298,-0.5599747861376014
730,230.73073073073078,-0.6594935735358995
731,231.73173173173177,-0.7485909483349922
732,232.73273273273276,-0.825858980963545
733,233.73373373373374,-0.8900766708219063
734,234.73473473473484,-0.9402292407097632
735,235.73573573573583,-0.975524172481841
736,236.73673673673682,-0.9954037305340133
737,237.7377377377378,-0.9995537752217636
738,238.7387387387388,-0.9879087269401771
739,239.73973973973978,-0.96065260242232
740,240.74074074074076,-0.9182161068802734
741,241.74174174174186,-0.8612698279392224
742,242.74274274274285,-0.7907136389150851
743,243.74374374374383,-0.7076624788864961
744,244.74474474474482,-0.6134287342666546
745,245.7457457457458,-0.5095015002838674
746,246.7467467467468,-0.39752305008390915
747,247.74774774774778,-0.279262883292825
748,248.74874874874877,-0.15658976412855496
749,249.74974974974987,-0.03144219091910611
750,250.75075075075085,0.09420223632763822
751,251.75175175175184,0.21835806624465476
752,252.75275275275283,0.3390633704946852
753,253.7537537537538,0.45441074644488466
754,254.7547547547548,0.5625774582184417
755,255.75575575575579,0.6618542398298677
756,256.7567567567568,0.7506723052527248
757,257.7577577577579,0.8276281386027401
758,258.75875875875886,0.8915056726982884
759,259.75975975975985,0.9412955055295069
760,260.76076076076083,0.9762108509744306
761,261.7617617617618,0.9956999717068382
762,262.7627627627628,0.9994548978290693
763,263.7637637637638,0.9874162934567887
764,264.7647647647648,0.9597743943531885
765,265.7657657657659,0.9169660017960093
766,266.76676676676686,0.8596675801807394
767,267.76776776776785,0.7887845674326281
768,268.76876876876884,0.7054370671459486
769,269.7697697697698,0.6109421485454171
770,270.7707707707708,0.5067930339682712
771,271.7717717717718,0.39463550274943854
772,272.7727727727729,0.2762418843790641
773,273.7737737737739,0.15348305189620468
774,274.77477477477487,0.028298858083105297
775,275.77577577577586,-0.09733251836830936
776,276.77677677677684,-0.22142583232156676
777,277.7777777777778,-0.34202014332567043
778,278.7787787787788,-0.4572098026790817
779,279.7797797797798,-0.565174566765396
780,280.7807807807809,-0.6642083608056231
781,281.7817817817819,-0.7527462384979635
782,282.7827827827829,-0.8293891115250867
783,283.78378378378386,-0.8929258581495723
784,284.78478478478485,-0.9423524615343217
785,285.78578578578583,-0.9768878753614932
786,286.7867867867868,-0.9959863660391047
787,287.7877877877878,-0.9993461364619809
788,288.7887887887889,-0.9869140950531579
789,289.7897897897899,-0.9588866947246456
790,290.7907907907909,-0.9157068285001657
791,291.79179179179187,-0.8580568308556826
792,292.79279279279285,-0.7868476953715878
793,293.79379379379384,-0.7032046790806805
794,294.7947947947948,-0.6084495209942125
795,295.7957957957958,-0.5040795557913248
796,296.7967967967969,-0.3917440527203835
797,297.7977977977979,-0.27321815360845725
798,298.7987987987989,-0.1503748218139268
799,299.79979979979987,-0.02515524538936475
800,300.80080080080086,0.100461837852173
801,301.80180180180184,0.22449140863757858
802,302.80280280280283,0.3449735337945906
803,303.80380380380393,0.4600043373986247
804,304.8048048048049,0.5677660860947213
805,305.8058058058059,0.6665559131823798
806,306.8068068068069,0.7548127275608064
807,307.8078078078079,0.8311418823156966
808,308.80880880880886,0.8943372131310301
809,309.80980980980985,0.9434000982715814
810,310.81081081081084,0.9775552389476865
811,311.81181181181194,0.9962629106985559
812,312.8128128128129,0.999227492196079
813,313.8138138138139,0.9864021366957126
814,314.8148148148149,0.9579895123154872
815,315.8158158158159,0.9144385994451629
816,316.81681681681687,0.8564375958933418
817,317.81781781781785,0.7849030418864033
818,318.81881881881884,0.7009653367675953
819,319.81981981981994,0.6059508762635393
820,320.8208208208209,0.5013610925875953
821,321.8218218218219,0.38884872859137526
822,322.8228228228229,0.27019172088377513
823,323.8238238238239,0.1472651046201329
824,324.8248248248249,0.02201138392622526
825,325.82582582582586,-0.10359016383224266
826,326.82682682682685,-0.22755476487608672
827,327.82782782782795,-0.3479235126943024
828,328.82882882882893,-0.4627943229673111
829,329.8298298298299,-0.5703519905779135
830,330.8308308308309,-0.668896873744346
831,331.8318318318319,-0.7568717520049981
832,332.8328328328329,-0.8328864336407755
833,333.83383383383386,-0.8957397236852576
834,334.83483483483496,-0.9444384053808355
835,335.83583583583595,-0.9782129351332114
836,336.83683683683694,-0.996529602950338
837,337.8378378378379,-0.9990989662046811
838,338.8388388388389,-0.9858804234473941
839,339.8398398398399,-0.9570828559982696
840,340.8408408408409,-0.9131613271729812
841,341.84184184184187,-0.8548098913069264
842,342.84284284284297,-0.7829506262084541
843,343.84384384384396,-0.6987190623523564
844,344.84484484484494,-0.6034462390634187
845,345.84584584584593,-0.49863767124098846
846,346.8468468468469,-0.38594955899532457
847,347.8478478478479,-0.2671626161345228
848,348.8488488488489,-0.14415393106795876
849,349.8498498498499,-0.018867304784459374
850,350.850850850851,0.10671746537136764
851,351.85185185185196,0.23061587074244977
852,352.85285285285295,0.35087005085133405
853,353.85385385385393,0.46557973179396145
854,354.8548548548549,0.5729322546420307
855,355.8558558558559,0.671231219340908
856,356.8568568568569,0.7589232914680941
857,357.8578578578579,0.8346227482478185
858,358.858858858859,0.8971333759423186
859,359.85985985985997,0.9454673725938694
860,360.86086086086095,0.978860957413864
861,361.86186186186194,0.9967864401570353
862,362.8628628628629,0.998960559758827
863,363.8638638638639,0.985348960467615
864,364.8648648648649,0.9561667347392502
865,365.865865865866,0.9118750243150264
866,366.866866866867,0.853173733193383
867,367.867867867868,0.7809904676459095
868,368.86886886886896,0.696465878049217
869,369.86986986986994,0.6009356341631168
870,370.87087087087093,0.49590931868438803
871,371.8718718718719,0.3830465726031651
872,372.8728728728729,0.2641308693166094
873,373.873873873874,0.1410413319249074
874,374.874874874875,0.01572303905702787
875,375.875875875876,-0.10984371154250708
876,376.87687687687696,-0.23367469596426038
877,377.87787787787795,-0.35381311912634067
878,378.87887887887894,-0.4683605363326634
879,379.8798798798799,-0.5755068527698877
880,380.8808808808809,-0.6735589268868698
881,381.881881881882,-0.7609673256616764
882,382.882882882883,-0.8363508089657803
883,383.883883883884,-0.8985181561198711
884,384.88488488488497,-0.9464869897348532
885,385.88588588588595,-0.9794992993811186
886,386.88688688688694,-0.9970334197786911
887,387.8878878878879,-0.9988122742272689
888,388.8888888888889,-0.9848077530122081
889,389.88988988989,-0.9552411575982845
890,390.890890890891,-0.910579703592029
891,391.891891891892,-0.8515291377333061
892,392.892892892893,-0.7790225855834843
893,393.89389389389396,-0.694205806140719
894,394.89489489489495,-0.598419086390922
895,395.89589589589593,-0.4931760618994744
896,396.89689689689703,-0.3801397981235825
897,397.897897897898,-0.2610965104120724
898,398.898898898899,-0.13792733797264334
899,399.8998998999,-0.012578617838729628
900,400.900900900901,0.1129688714290782
901,401.90190190190197,0.23673121029168603
902,402.90290290290295,0.3567526884142322
903,403.90390390390394,0.4711367090830192
904,404.90490490490504,0.5780757595003844
905,405.905905905906,0.675879973362687
906,406.906906906907,0.763003834371535
907,407.907907907908,0.8380705987052297
908,408.908908908909,0.8998940505233212
909,409.90990990990997,0.94749724672043
910,410.91091091091096,0.980127954722177
911,411.91191191191194,0.9972705393728329
912,412.91291291291304,0.9986541110764559
913,413.91391391391403,0.9842568064333665
914,414.914914914915,0.954306133728747
915,415.915915915916,0.9092753778138855
916,416.916916916917,0.849876121190682
917,417.917917917918,0.7770469994822826
918,418.91891891891896,0.6919388689775439
919,419.91991991991995,0.5958966206338943
920,420.92092092092105,0.4904379279164096
921,421.92192192192203,0.3772292643027573
922,422.922922922923,0.258059569428836
923,423.923923923924,0.13481198000657563
924,424.924924924925,0.009434072225887016
925,425.925925925926,-0.11609291412523391
926,426.92692692692697,-0.23978538349774062
927,427.92792792792795,-0.3596887296445345
928,428.92892892892905,-0.4739082225904555
929,429.92992992993004,-0.5806389494286178
930,430.930930930931,-0.678194335814673
931,431.931931931932,-0.7650327974578965
932,432.932932932933,-0.839782100458542
933,433.933933933934,-0.9012610455459469
934,434.934934934935,-0.948498133559795
935,435.9359359359361,-0.9807469172200425
936,436.93693693693706,-0.9974977965945008
937,437.93793793793805,-0.998486071870522
938,438.93893893893903,-0.9836961261796082
939,439.93993993994,-0.953361672377428
940,440.940940940941,-0.9079620598795439
941,441.941941941942,-0.8482146999128026
942,442.942942942943,-0.7750637288796012
943,443.9439439439441,-0.6896650889782504
944,444.94494494494506,-0.5933682618376125
945,445.94594594594605,-0.48769494381362505
946,446.94694694694704,-0.3743149999240144
947,447.947947947948,-0.2550200764003047
948,448.948948948949,-0.13169528883561668
949,449.94994994995,-0.006289433316059706
950,450.950950950951,0.11921580873617535
951,451.9519519519521,0.24283718537859705
952,452.95295295295307,0.3626212137816774
953,453.95395395395406,0.4766750494464383
954,454.95495495495504,0.5831963972062842
955,455.95595595595603,0.6805019913552578
956,456.956956956957,0.7670541948556041
957,457.957957957958,0.8414852973000515
958,458.958958958959,0.9026191276690355
959,459.9599599599601,0.9494896403548192
960,460.9609609609611,0.9813561807535619
961,461.96196196196206,0.9977151891962625
962,462.96296296296305,0.9983081582712677
963,463.96396396396403,0.9831257177957026
964,464.964964964965,0.9524077828844506
965,465.965965965966,0.9066397627768877
966,466.9669669669671,0.8465448903300503
967,467.9679679679681,0.7730727933887094
968,468.9689689689691,0.6873844886291001
969,469.96996996997007,0.5908340350059514
970,470.97097097097105,0.48494713671747974
971,471.97197197197204,0.3713970338075652
972,472.972972972973,0.25197806138512113
973,473.973973973974,0.12857729528187048
974,474.9749749749751,0.0031447322077229043
975,475.9759759759761,-0.12233752437847162
976,476.9769769769771,-0.2458865857538585
977,477.97797797797807,-0.3655501118252213
978,478.97897897897906,-0.47943716228881283
979,479.97997997998004,-0.5857480775418489
980,480.98098098098103,-0.6828029171631932
981,481.981981981982,-0.7690680065743211
982,482.9829829829831,-0.8431801723862266
983,483.9839839839841,-0.9039682834620199
984,484.9849849849851,-0.9504717573001168
985,485.9859859859861,-0.9819557392975087
986,486.98698698698706,-0.997922715028244
987,487.98798798798805,-0.9981203720381459
988,488.98898898898904,-0.9825455869226264
989,489.98998998999,-0.9514444746831764
990,490.9909909909911,-0.9053084995825897
991,491.9919919919921,-0.8448667089558085
992,492.9929929929931,-0.7710742126987175
993,493.9939939939941,-0.6850970904837718
994,494.99499499499507,-0.5882939652007999
995,495.99599599599605,-0.4821945338020412
996,496.99699699699704,-0.36847539481024855
997,497.99799799799814,-0.24893355446687543
998,498.9989989989991,-0.12545803018027837
999,500.0,-9.554720955895708e-15
